latitude,longitude,size,data,data_size
41.375,9.125,0.25,0.003257594001601131,3376.7252747252787
41.625,8.875,0.25,0.001253888547220845,11962.785714285721
41.625,9.125,0.25,0.0003596574954005327,8341.26923076926
41.625,9.375,0.25,0.0030848671054217974,17180.64285714287
41.875,8.625,0.25,0.00040465633721738686,81550.68131868143
41.875,8.875,0.25,0.0026705307719414105,24339.730769230788
41.875,9.375,0.25,0.0012157110615512157,6580.510989010997
42.125,8.625,0.25,0.000165697216559889,6035.104395604399
42.125,8.875,0.25,0.0002712470658370275,11060.0274725275
42.125,9.125,0.25,0.00036084119616873884,2771.302197802198
42.125,9.375,0.25,0.0005148161168963938,13597.087912087925
42.375,1.875,0.25,0.001724650539130972,4638.620879120875
42.375,2.125,0.25,0.0023602377745032734,3389.489010989009
42.375,2.375,0.25,0.001576228397226877,1268.8516483516485
42.375,2.625,0.25,0.001324738397760824,9813.25824175823
42.375,2.875,0.25,0.00013148507698559613,15210.851648351661
42.375,3.125,0.25,0.002041451561794571,5878.170329670328
42.375,8.625,0.25,0.0008613305190226254,1160.994505494507
42.375,8.875,0.25,0.0002811466457814876,3556.862637362633
42.375,9.125,0.25,0.0006179549377946382,11327.686813186812
42.625,1.625,0.25,0.0021036449694566946,950.7307692307686
42.625,1.875,0.25,0.0025267600549778594,3957.637362637358
42.625,2.125,0.25,0.0023246029241611446,7313.076923076922
42.625,2.375,0.25,0.0013448482889207032,17845.87912087913
42.625,2.625,0.25,0.0008311107969329638,30080.22527472527
42.625,2.875,0.25,0.0011229603189625637,303661.664835165
42.625,3.125,0.25,0.001441278238721178,51343.313186813226
42.625,8.875,0.25,0.0010206674834761379,18615.26923076922
42.625,9.125,0.25,0.00033600971843493265,2976.1043956044005
42.625,9.375,0.25,0.0006911835737456782,101275.55494505513
42.875,-0.125,0.25,0.00390988331616029,6905.57692307693
42.875,0.125,0.25,0.00102524044329444,11704.57142857142
42.875,0.375,0.25,0.00397898780822455,7288.285714285712
42.875,0.625,0.25,0.0016334181454293463,8570.983516483515
42.875,0.875,0.25,0.001380615625610421,2897.2582417582394
42.875,1.125,0.25,0.0004616750517904701,12996.153846153858
42.875,1.375,0.25,0.0019516265666872333,5636.324175824183
42.875,1.625,0.25,0.0009364658630995696,29899.648351648353
42.875,1.875,0.25,0.001086687835186475,18404.549450549443
42.875,2.125,0.25,0.0010611758728254876,13192.912087912055
42.875,2.375,0.25,0.0034842894283085113,4305.038461538462
42.875,2.625,0.25,0.001734124240791303,10379.879120879119
42.875,2.875,0.25,0.004408708611269127,35611.335164835196
42.875,3.125,0.25,0.00118698107709802,26116.675824175793
42.875,9.375,0.25,0.0009109924123592134,8781.631868131872
43.125,-1.375,0.25,0.00030593994163607274,6537.230769230768
43.125,-1.125,0.25,0.0005443804681073808,7347.802197802195
43.125,-0.625,0.25,0.0002453356380247901,28532.340659340654
43.125,-0.375,0.25,0.00014976768727585247,33385.03846153847
43.125,-0.125,0.25,0.0012548675176004985,51798.296703296684
43.125,0.125,0.25,0.0017437239351595294,100359.92307692309
43.125,0.375,0.25,0.001720426854917916,23250.043956043955
43.125,0.625,0.25,0.0012047272160570052,38182.917582417576
43.125,0.875,0.25,0.0022400512702692894,25445.84615384616
43.125,1.125,0.25,0.0009684229052891809,26847.774725274736
43.125,1.375,0.25,0.001114504878583266,12561.631868131875
43.125,1.625,0.25,0.0015131011913289277,54193.33516483519
43.125,1.875,0.25,0.0007135737586081912,12612.571428571431
43.125,2.125,0.25,0.0022573375096833466,31895.983516483528
43.125,2.375,0.25,0.001744260463734752,77396.6978021978
43.125,2.625,0.25,0.0026675578068570895,20618.10989010989
43.125,2.875,0.25,0.003519669908269407,41765.28021978024
43.125,3.125,0.25,0.0011773733783481126,87482.86813186812
43.125,3.375,0.25,0.0032796085063880294,4268.802197802197
43.125,5.375,0.25,0.00015972870693468303,162776.0000000002
43.125,5.625,0.25,0.0020369908410744642,76583.55494505499
43.125,5.875,0.25,0.0008542809366464001,382778.0604395604
43.125,6.125,0.25,0.00175589965292192,178825.70879120886
43.125,6.375,0.25,0.001334242753795836,19486.708791208832
43.125,6.625,0.25,0.00253394618656903,29203.461538461557
43.375,-1.875,0.25,0.001063807401761475,18800.395604395657
43.375,-1.625,0.25,0.002323016831181813,136460.4835164837
43.375,-1.375,0.25,0.0008440814957813148,124395.57142857148
43.375,-0.875,0.25,0.00042175266933253835,30823.75274725273
43.375,-0.625,0.25,0.0007865997970399648,38138.83516483515
43.375,-0.375,0.25,0.0005713676738087065,196020.89010989014
43.375,-0.125,0.25,0.000290028615853228,24135.549450549468
43.375,0.125,0.25,0.0009637336009565993,39429.9835164835
43.375,0.375,0.25,0.00038157476113577217,10482.873626373621
43.375,0.625,0.25,0.0006159698648589195,12987.648351648346
43.375,0.875,0.25,0.0005517703452998529,14498.78571428571
43.375,1.125,0.25,0.0009962184205602829,50189.79670329677
43.375,1.375,0.25,0.0005673903854159316,116322.02747252757
43.375,1.625,0.25,0.002146343594055403,50318.131868131924
43.375,1.875,0.25,0.0019276015756593422,42021.13186813187
43.375,2.125,0.25,0.001495148396021075,28090.85714285713
43.375,2.375,0.25,0.0011916771061775472,38601.06043956045
43.375,2.625,0.25,0.0013602414220917163,19849.417582417576
43.375,2.875,0.25,0.0007169902003736722,26499.664835164847
43.375,3.125,0.25,0.0010220755650502556,152630.59340659363
43.375,3.375,0.25,0.0019296862843742153,116599.26373626376
43.375,3.625,0.25,0.0008043994548312069,128045.83516483518
43.375,3.875,0.25,0.0036584102460226766,3553.4560439560446
43.375,4.875,0.25,0.0010096969880665778,40606.241758241755
43.375,5.125,0.25,0.0020925764982759687,151010.01098901092
43.375,5.375,0.25,0.0013196603574882977,879771.8241758242
43.375,5.625,0.25,0.0011756933359442334,209238.23626373647
43.375,5.875,0.25,0.0012516906004865873,46337.329670329746
43.375,6.125,0.25,0.0012058046672824808,70492.34615384621
43.375,6.375,0.25,0.0012300509558746235,65037.95604395614
43.375,6.625,0.25,0.004294136797852876,61246.30219780222
43.375,6.875,0.25,0.0010486220935057556,99177.76923076928
43.625,-1.375,0.25,0.0010195764553439545,101022.34065934067
43.625,-1.125,0.25,0.0021587212978574806,79213.56043956049
43.625,-0.875,0.25,0.00032072134812927817,31179.71428571429
43.625,-0.625,0.25,0.0006821550853349775,23455.076923076922
43.625,-0.375,0.25,0.00037201943699355144,21504.25274725275
43.625,-0.125,0.25,0.0012426107034003919,13680.873626373625
43.625,0.125,0.25,0.0004080294364093411,9803.214285714283
43.625,0.625,0.25,0.0014061167060009428,39114.818681318706
43.625,0.875,0.25,0.0002164621872076793,18478.978021978033
43.625,1.125,0.25,0.000595255974085873,82317.52747252755
43.625,1.375,0.25,0.0019888628435152217,906045.3846153863
43.625,1.625,0.25,0.0015028563746259346,144391.70879120898
43.625,1.875,0.25,0.0020694954575839896,34307.87912087915
43.625,2.125,0.25,0.0024255880252878237,73796.53846153845
43.625,2.375,0.25,0.004498277774977519,28233.027472527465
43.625,2.625,0.25,0.0029496006008907405,8814.752747252744
43.625,2.875,0.25,0.0016424006482970471,6088.648351648351
43.625,3.125,0.25,0.000618920256205781,25851.47252747252
43.625,3.375,0.25,0.0010861612756295571,54319.74175824177
43.625,3.625,0.25,0.0006353849393565406,73970.90659340663
43.625,3.875,0.25,0.001159013895044371,540977.1208791214
43.625,4.125,0.25,0.0009007472348774412,155426.51098901112
43.625,4.375,0.25,0.0004432739270497764,40606.94505494507
43.625,4.625,0.25,0.00072251139061325,58130.57142857143
43.625,4.875,0.25,0.0011602148766431553,69814.65384615387
43.625,5.125,0.25,0.0009097668650885657,174770.04945054947
43.625,5.375,0.25,0.0016927213131947521,222127.5274725274
43.625,5.625,0.25,0.0005686578224013685,54514.329670329695
43.625,5.875,0.25,0.00035765967748235084,22367.631868131877
43.625,6.125,0.25,0.001098586354772769,18205.21428571429
43.625,6.375,0.25,0.0005993113811709642,63406.10439560437
43.625,6.625,0.25,0.0010541045644423788,26562.829670329713
43.625,6.875,0.25,0.0021824599245061035,145707.14285714284
43.625,7.125,0.25,0.0012060371962401765,781899.598901099
43.625,7.375,0.25,0.01252286056631143,48790.76923076915
43.875,-1.375,0.25,0.002678345430036313,9334.120879120903
43.875,-1.125,0.25,0.0006430855543275763,13995.02747252749
43.875,-0.875,0.25,0.0005450754529272074,20180.69230769232
43.875,-0.625,0.25,0.00015354415339297134,32563.9230769231
43.875,-0.375,0.25,0.0008006202812278483,53708.35714285714
43.875,-0.125,0.25,0.0003820168038417178,15706.115384615381
43.875,0.375,0.25,0.00039015397147802977,20504.72527472527
43.875,0.625,0.25,0.00021396051194167126,18695.038461538446
43.875,0.875,0.25,0.0003924145406836314,10193.302197802199
43.875,1.125,0.25,0.00045820759636442467,34918.67032967034
43.875,1.375,0.25,0.00294885630552491,80031.0274725275
43.875,1.625,0.25,0.0015714478553421512,45181.26373626389
43.875,1.875,0.25,0.0037018797949020577,43491.41758241765
43.875,2.125,0.25,0.0021918359608375086,115428.3461538462
43.875,2.375,0.25,0.007849670189853112,12229.813186813191
43.875,2.625,0.25,0.002010811981345854,4973.115384615379
43.875,2.875,0.25,0.000710095270524307,15490.879120879123
43.875,3.125,0.25,0.008236275513975268,3642.423076923078
43.875,3.375,0.25,0.0032138609439028533,5289.587912087918
43.875,3.625,0.25,0.001454890645882515,21994.780219780216
43.875,3.875,0.25,0.0004914967849325173,32553.62087912092
43.875,4.125,0.25,0.0005091586040416733,62848.78571428576
43.875,4.375,0.25,0.001825506193288163,244315.79670329677
43.875,4.625,0.25,0.0008881108096254772,91204.83516483521
43.875,4.875,0.25,0.002041700944603328,258118.1153846154
43.875,5.125,0.25,0.0006974260095862042,96067.53846153851
43.875,5.375,0.25,0.0006616803773098489,33248.681318681345
43.875,5.625,0.25,0.00027955758220580136,21462.483516483528
43.875,5.875,0.25,0.001928895472412466,62211.76923076926
43.875,6.125,0.25,0.0022264101447098637,8084.763736263735
43.875,6.375,0.25,0.0028635712824708563,3142.928571428568
43.875,6.625,0.25,0.004017934195791002,5475.450549450551
43.875,6.875,0.25,0.00606771944192027,6427.456043956038
43.875,7.125,0.25,0.0024821450343409843,53582.6868131869
43.875,7.375,0.25,0.0011173215910610342,89499.74725274726
43.875,7.625,0.25,0.0025885627787429026,2704.203296703295
44.125,-1.375,0.25,0.004507739938080504,1774.7252747252714
44.125,-1.125,0.25,0.0006977087829059259,15765.890109890106
44.125,-0.875,0.25,0.0036432927489060364,10155.648351648357
44.125,0.375,0.25,4.19464827413271e-05,23839.901098901104
44.125,0.625,0.25,0.0015927993862819051,91662.51648351645
44.125,0.875,0.25,0.00046798963737231533,25641.593406593405
44.125,1.125,0.25,0.0008517902397420556,50481.912087912075
44.125,1.375,0.25,0.0009186329854684351,94705.93956043982
44.125,1.625,0.25,0.0012992965237392888,26937.653846153866
44.125,1.875,0.25,0.002622384675590845,9533.307692307686
44.125,2.125,0.25,0.002186192751329583,31104.302197802204
44.125,2.375,0.25,0.0016017023066273335,11862.379120879115
44.125,2.625,0.25,0.0012852186738036323,10893.087912087909
44.125,2.875,0.25,0.0043250977618432065,8785.928571428572
44.125,3.125,0.25,0.0008658962175630323,31181.565934065944
44.125,3.375,0.25,0.0026207172806327417,4197.324175824177
44.125,3.625,0.25,0.001721599132263589,5227.6978021977975
44.125,3.875,0.25,0.001404020005104918,16381.532967032961
44.125,4.125,0.25,0.0007279845241941596,122255.34615384619
44.125,4.375,0.25,0.000680078029612167,29408.390109890104
44.125,4.625,0.25,0.0016385092863864213,68965.12637362642
44.125,4.875,0.25,0.0012117912885256414,123783.69230769233
44.125,5.125,0.25,0.00043424370902208427,80599.90109890114
44.125,5.375,0.25,0.00034629267058243756,5775.46153846154
44.125,5.625,0.25,0.00144337623147948,5542.560439560441
44.125,5.875,0.25,0.0046202599829550835,25756.126373626383
44.125,6.125,0.25,0.001289724954978642,30239.005494505487
44.125,6.375,0.25,0.0006582695107285269,3038.269230769232
44.125,6.625,0.25,0.001613532394765771,2479.0329670329684
44.125,6.875,0.25,0.007130377932067968,4487.84065934066
44.125,7.125,0.25,0.010525737452251034,3800.208791208791
44.125,7.375,0.25,0.003043482502065916,3942.8516483516496
44.375,-1.125,0.25,0.001247688943507469,33662.23626373633
44.375,-0.875,0.25,0.000547596517647197,14609.296703296792
44.375,-0.125,0.25,0.000594199050152141,15146.439560439561
44.375,0.125,0.25,0.0022427924702731906,21847.763736263747
44.375,0.375,0.25,0.0002757044817581343,36270.71978021976
44.375,0.625,0.25,0.0006260791287614652,60695.20329670328
44.375,0.875,0.25,9.152236389191311e-05,21852.582417582413
44.375,1.125,0.25,0.0007370998664006493,10853.346153846152
44.375,1.375,0.25,0.0012045853135634848,41508.060439560446
44.375,1.625,0.25,0.0010593143267897392,11328.082417582418
44.375,1.875,0.25,0.0007812889034653168,12799.362637362638
44.375,2.125,0.25,0.0018017475466245486,26640.8021978022
44.375,2.375,0.25,0.0008638578944270718,23151.95604395606
44.375,2.625,0.25,0.0012096930876725823,75225.69230769237
44.375,2.875,0.25,0.001816054319315566,8259.66483516484
44.375,3.125,0.25,0.0019617001401214394,9175.714285714283
44.375,3.375,0.25,0.0011425638788160337,7001.796703296704
44.375,3.625,0.25,0.0016645037263848536,6007.796703296703
44.375,3.875,0.25,0.0010904153538869633,7336.653846153849
44.375,4.125,0.25,0.0010517581716781772,29474.456043956034
44.375,4.375,0.25,0.0034494920528185926,20002.945054945074
44.375,4.625,0.25,0.00103146626024164,63017.087912087925
44.375,4.875,0.25,0.0005578588622651484,59154.74725274726
44.375,5.125,0.25,0.0009260319277491577,19437.774725274718
44.375,5.375,0.25,0.0024327691328826623,6165.813186813186
44.375,5.625,0.25,0.002065510737251145,4841.417582417584
44.375,5.875,0.25,0.0010300477764834054,11649.945054945056
44.375,6.125,0.25,0.00211793980011627,10859.609890109887
44.375,6.375,0.25,0.002291851721262011,5672.269230769228
44.375,6.625,0.25,0.004377044223950748,6397.010989010986
44.375,6.875,0.25,0.005905040779660056,1354.774725274725
44.625,-1.125,0.25,0.0015135978470318088,72674.52197802202
44.625,-0.875,0.25,0.001710837565104817,49098.75824175839
44.625,-0.625,0.25,0.00041651053172392166,64824.29120879129
44.625,-0.375,0.25,0.0005358185444190622,65320.620879120965
44.625,-0.125,0.25,0.000926184874869483,48586.4120879121
44.625,0.125,0.25,0.00022747031512387636,43961.780219780216
44.625,0.375,0.25,9.732789473613845e-05,20549.09340659341
44.625,0.625,0.25,0.0004433850843308686,11276.87912087912
44.625,1.125,0.25,0.0013536041756457612,14775.368131868123
44.625,1.375,0.25,0.0017065032230589043,18165.80219780221
44.625,1.625,0.25,0.002316718304875037,6474.675824175825
44.625,1.875,0.25,0.0006734336193027947,13364.346153846156
44.625,2.125,0.25,0.0012277468914910837,35023.50549450549
44.625,2.375,0.25,0.0013085046123760518,21398.472527472502
44.625,2.625,0.25,0.00194776094445002,8214.560439560433
44.625,2.875,0.25,0.0014052704397598875,11385.708791208795
44.625,3.125,0.25,0.0003171894919652592,6305.379120879117
44.625,3.375,0.25,0.0009221969772207215,27109.175824175818
44.625,3.625,0.25,0.0013543934066342956,4430.027472527471
44.625,3.875,0.25,0.0019482656956263042,6159.324175824176
44.625,4.125,0.25,0.0014903617812279933,8051.73626373626
44.625,4.375,0.25,0.0009345053642568406,58854.664835164855
44.625,4.625,0.25,0.0010467393011317002,90758.03296703307
44.625,4.875,0.25,0.0037718130957973715,41624.54395604398
44.625,5.125,0.25,0.0010781755560083203,25969.79670329673
44.625,5.375,0.25,0.0006507824884682774,9219.670329670329
44.625,5.625,0.25,0.0014253883595894564,2806.252747252748
44.625,5.875,0.25,0.0015725878921101007,9538.417582417589
44.625,6.125,0.25,0.0017636792764889654,58967.63736263739
44.625,6.375,0.25,0.0026431846017553455,14754.928571428572
44.625,6.625,0.25,0.0029276688838664527,8197.648351648353
44.625,6.875,0.25,0.006494510592237537,923.8571428571395
44.875,-1.125,0.25,0.0026796215388221736,38065.076923077
44.875,-0.875,0.25,9.145930098795279e-05,65602.95054945076
44.875,-0.625,0.25,0.0008664243709650249,848314.0879120884
44.875,-0.375,0.25,0.0007914671596527654,145299.7747252749
44.875,-0.125,0.25,0.0007974289488615827,72733.75274725273
44.875,0.125,0.25,0.0005367829008101881,29807.2087912088
44.875,0.375,0.25,0.0007990782920150104,57566.32417582419
44.875,0.625,0.25,0.0008521698374486035,23469.5
44.875,0.875,0.25,0.00018063273065079392,16608.285714285714
44.875,1.125,0.25,0.0012771645131543004,26621.472527472502
44.875,1.375,0.25,0.0004597559195679756,19575.604395604387
44.875,1.625,0.25,0.0012816700378259114,17165.104395604394
44.875,1.875,0.25,0.0008018223488154455,23696.021978021978
44.875,2.125,0.25,0.0009792112641577072,8169.840659340655
44.875,2.375,0.25,0.0006494993338146864,56966.95604395608
44.875,2.625,0.25,0.0009747702327308569,12310.5934065934
44.875,2.875,0.25,0.0002654709776041682,7533.780219780219
44.875,3.125,0.25,0.00039032257372700175,5123.96703296703
44.875,3.375,0.25,0.0036281775833446727,11024.818681318677
44.875,3.625,0.25,0.0010471545588621684,5729.813186813189
44.875,3.875,0.25,0.0007119720844351947,14045.49450549451
44.875,4.125,0.25,0.0011935208866155167,8378.571428571422
44.875,4.375,0.25,0.0014369533881195319,9742.83516483516
44.875,4.625,0.25,0.0004513642608786227,26586.065934065933
44.875,4.875,0.25,0.0020768484021722313,182006.543956044
44.875,5.125,0.25,0.0005440278988666086,27572.11538461538
44.875,5.375,0.25,0.0025800232485611407,3875.9340659340664
44.875,5.625,0.25,0.0013631637757951353,11737.401098901104
44.875,5.875,0.25,0.0008266001753119054,16936.846153846152
44.875,6.125,0.25,0.0026679566676928025,2998.549450549452
44.875,6.375,0.25,0.0012576240579336272,4770.901098901098
44.875,6.625,0.25,0.0025901907200341578,20075.741758241747
44.875,6.875,0.25,0.0031410992121363836,1273.4395604395586
45.125,-1.125,0.25,0.004907917305760959,6723.829670329673
45.125,-0.875,0.25,0.00014060155835968967,28449.186813186818
45.125,-0.625,0.25,0.0002862219364895536,52406.88461538468
45.125,-0.375,0.25,0.0018913462605682472,51286.219780219806
45.125,-0.125,0.25,0.0007282072126178798,39823.82967032969
45.125,0.125,0.25,0.0005492595809833457,21847.593406593405
45.125,0.375,0.25,0.00031487259770277557,28582.98901098902
45.125,0.625,0.25,0.000873753780665397,78969.61538461539
45.125,0.875,0.25,0.0010047044457619685,34836.1153846154
45.125,1.125,0.25,0.0010914102746482656,16492.423076923067
45.125,1.375,0.25,0.004054965531226421,31566.236263736257
45.125,1.625,0.25,0.000487449638493982,86162.74725274727
45.125,1.875,0.25,0.0008309485956544774,16848.214285714297
45.125,2.125,0.25,0.0007882302498516664,5074.659340659335
45.125,2.375,0.25,0.000141517338012218,14132.543956043946
45.125,2.875,0.25,0.0009419241647539231,8493.25274725274
45.125,3.125,0.25,0.0007582740931698045,15825.412087912086
45.125,3.375,0.25,0.0007701085063139036,7791.1098901098785
45.125,3.625,0.25,0.0007755080083452334,10315.818681318679
45.125,3.875,0.25,0.0007527240364275007,63768.39010989011
45.125,4.125,0.25,0.0007489409231696248,37386.126373626386
45.125,4.375,0.25,0.0008355719507219142,19148.56043956045
45.125,4.625,0.25,0.0006851989612364919,46701.76373626377
45.125,4.875,0.25,0.0014154721999704459,86190.3186813187
45.125,5.125,0.25,0.001449478313906298,82788.40659340657
45.125,5.375,0.25,0.0005130522070342481,42880.62637362638
45.125,5.625,0.25,0.0013061951166478015,360589.31318681315
45.125,5.875,0.25,0.001252962409436809,136476.5604395605
45.125,6.125,0.25,0.006410006102215565,7176.280219780209
45.125,6.375,0.25,0.0011965861135195333,6685.6868131868105
45.125,6.625,0.25,0.005004390871798577,6394.384615384611
45.375,-1.125,0.25,0.0013743967505837396,10913.879120879132
45.375,-0.875,0.25,0.0002892025742207156,20746.703296703297
45.375,-0.625,0.25,0.0063315694381526205,21795.54395604396
45.375,-0.375,0.25,0.00012201283637609361,24587.576923076926
45.375,-0.125,0.25,0.0003619042127042298,16578.972527472528
45.375,0.125,0.25,0.00014990923078443723,13341.406593406582
45.375,0.375,0.25,0.0005650199852535995,10619.093406593403
45.375,0.625,0.25,0.00018125323666494037,16551.42857142858
45.375,1.125,0.25,0.00015137382139469356,13212.324175824171
45.375,1.375,0.25,0.0007531282062835629,23900.313186813186
45.375,1.625,0.25,0.0009326324241960713,21444.675824175843
45.375,1.875,0.25,0.0019524634272603536,24072.153846153826
45.375,2.125,0.25,0.00038853820824964817,12868.747252747253
45.375,2.375,0.25,0.00029821277153542735,13413.241758241747
45.375,2.625,0.25,0.00044359003262945903,9017.335164835167
45.375,3.125,0.25,0.003673599501092057,7894.1648351648355
